barId,barName,barType,addressType,addressName,addressNumber,neighborhoodId,neighborhoodName,neighborhoodName2,neighborhoodWikidata,neighborhoodWikidata2,districtId,districtName2,districtWikidata,districtWikidata2,districtName,postCode,latitude,longitude,location,cityName,cityName2,cityWikidata,cityWikidata2
﻿75990364728,Sala Almo2bar,Discoteques,CARRER,BRUNIQUER,59,31,La Vila De Gràcia,Vila de Gràcia,Q2741611,https://www.wikidata.org/wiki/Q2741611,6,Gràcia,Q852697,https://www.wikidata.org/wiki/Q852697,Gràcia,8024,41.40563,2.16212,"41.40563,2.16212",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿99400504492,Sala De Festes La Paloma,Sales De Festes,CARRER,TIGRE,27,1,El Raval,El Raval,Q1758503,https://www.wikidata.org/wiki/Q1758503,1,Ciutat Vella,Q941385,https://www.wikidata.org/wiki/Q941385,Ciutat Vella,8001,41.38241,2.16421,"41.38241,2.16421",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿75990368466,Sala Almodobar,Discoteques|Karaokes,CARRER,GRASSOT,36,32,El Camp D'en Grassot I Gràcia Nova,Camp d'en Grassot i Gràcia Nova,Q2994821,https://www.wikidata.org/wiki/Q2994821,6,Gràcia,Q852697,https://www.wikidata.org/wiki/Q852697,Gràcia,8025,41.40361,2.16756,"41.40361,2.16756",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿75990348434,Bar Café Del Born Nou,Bars I Pubs Musicals,PLAÇA,COMERCIAL,10,4,"Sant Pere, Santa Caterina I La Ribera",Sant Pere,Q3826875,https://www.wikidata.org/wiki/Q3826875,1,Ciutat Vella,Q941385,https://www.wikidata.org/wiki/Q941385,Ciutat Vella,8003,41.38514,2.18365,"41.38514,2.18365",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿75990363296,Cocteleria Stereo 18,Cocteleries|Xampanyeries,PASSEIG,BORN,18,4,"Sant Pere, Santa Caterina I La Ribera",Sant Pere,Q3826875,https://www.wikidata.org/wiki/Q3826875,1,Ciutat Vella,Q941385,https://www.wikidata.org/wiki/Q941385,Ciutat Vella,8003,41.38450,2.18280,"41.38450,2.18280",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿99400631235,Jardín De Diana,Cocteleries|Xampanyeries,,G.V. CORTS CATALANES,668,7,La Dreta De L'eixample,Dreta de l'Eixample,Q1904302,https://www.wikidata.org/wiki/Q1904302,2,Eixample,Q64124,https://www.wikidata.org/wiki/Q64124,Eixample,8010,41.39159,2.17158,"41.39159,2.17158",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿75990497941,The Philharmonic,Bars I Pubs Musicals|Restaurants,CARRER,MALLORCA,204,8,L'antiga Esquerra De L'eixample,L'Antiga Esquerra de l'Eixample,Q3291762,https://www.wikidata.org/wiki/Q3291762,2,Eixample,Q64124,https://www.wikidata.org/wiki/Q64124,Eixample,8036,41.39031,2.15833,"41.39031,2.15833",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿99400603521,Restaurant Volta Al Món,Cocteleries|Xampanyeries|Restaurants,CARRER,MUNTANER,51,8,L'antiga Esquerra De L'eixample,L'Antiga Esquerra de l'Eixample,Q3291762,https://www.wikidata.org/wiki/Q3291762,2,Eixample,Q64124,https://www.wikidata.org/wiki/Q64124,Eixample,8011,41.38607,2.16000,"41.38607,2.16000",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿75990331974,Bar Restaurant La Fourmi,Cocteleries|Xampanyeries|Restaurants,CARRER,ALBA,2,31,La Vila De Gràcia,Vila de Gràcia,Q2741611,https://www.wikidata.org/wiki/Q2741611,6,Gràcia,Q852697,https://www.wikidata.org/wiki/Q852697,Gràcia,8012,41.40200,2.16176,"41.40200,2.16176",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿75990491713,Discoteca Mojito Club,Discoteques,CARRER,ROSSELLÓ,217,8,L'antiga Esquerra De L'eixample,L'Antiga Esquerra de l'Eixample,Q3291762,https://www.wikidata.org/wiki/Q3291762,2,Eixample,Q64124,https://www.wikidata.org/wiki/Q64124,Eixample,8008,41.39315,2.15693,"41.39315,2.15693",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿99400594182,Pub The Lima House,Bars I Pubs Musicals,CARRER,CARDERS,31,4,"Sant Pere, Santa Caterina I La Ribera",Sant Pere,Q3826875,https://www.wikidata.org/wiki/Q3826875,1,Ciutat Vella,Q941385,https://www.wikidata.org/wiki/Q941385,Ciutat Vella,8003,41.38699,2.18030,"41.38699,2.18030",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿99400595721,Restaurant Nº30 Barceloneta,Cocteleries|Xampanyeries|Restaurants,PASSEIG,JOAN BORBÓ COMTE BARCELONA,30,3,La Barceloneta,La Barceloneta,Q377070,https://www.wikidata.org/wiki/Q377070,1,Ciutat Vella,Q941385,https://www.wikidata.org/wiki/Q941385,Ciutat Vella,8003,41.37904,2.18804,"41.37904,2.18804",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿75990662594,Santé Café,Cocteleries|Xampanyeries,,COMTE D'URGELL,171,9,La Nova Esquerra De L'eixample,La Nova Esquerra de l'Eixample,Q1026658,https://www.wikidata.org/wiki/Q1026658,2,Eixample,Q64124,https://www.wikidata.org/wiki/Q64124,Eixample,8036,41.38795,2.15064,"41.38795,2.15064",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿75990699880,Bar Origginals Club,Bars I Pubs Musicals,CARRER,GAIARRE,50,18,Sants,Sants-Badal,Q3596096,https://www.wikidata.org/wiki/Q3596096,3,Sants-Montjuïc,Q753075,https://www.wikidata.org/wiki/Q753075,Sants-Montjuïc,8014,41.37347,2.14029,"41.37347,2.14029",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿92086026486,Bar Musical Kahala,Bars I Pubs Musicals,AVINGUDA,DIAGONAL,537,19,Les Corts,Les Corts,Q3296693,https://www.wikidata.org/wiki/Q3296693,4,Les Corts,Q959944,https://www.wikidata.org/wiki/Q959944,Les Corts,8029,41.39071,2.13804,"41.39071,2.13804",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿99400061927,Bar Musical Bubblic Bar,Bars I Pubs Musicals,CARRER,MARIÀ CUBÍ,183,26,Sant Gervasi - Galvany,Sant Gervasi-Galvany,Q3389521,https://www.wikidata.org/wiki/Q3389521,5,Sarrià-Sant Gervasi,Q1765582,https://www.wikidata.org/wiki/Q1765582,Sarrià-sant Gervasi,8021,41.39538,2.14488,"41.39538,2.14488",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿75990334360,Sala Tarantos,Discoteques,PLAÇA,REIAL,17,2,El Barri Gòtic,Gothic Quarter,Q17154,https://www.wikidata.org/wiki/Q17154,1,Ciutat Vella,Q941385,https://www.wikidata.org/wiki/Q941385,Ciutat Vella,8002,41.37973,2.17528,"41.37973,2.17528",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿75990334365,Restaurant Tablao De Carmen *poble Espanyol,Tablaos Flamencs|Restaurants,AVINGUDA,FRANCESC FERRER I GUÀRDIA,13,11,El Poble-sec,El Poble-sec,Q980253,https://www.wikidata.org/wiki/Q980253,3,Sants-Montjuïc,Q753075,https://www.wikidata.org/wiki/Q753075,Sants-Montjuïc,8038,41.36914,2.14674,"41.36914,2.14674",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿99400603947,Restaurant Tapas&beer,Karaokes|Restaurants,,G.V. CORTS CATALANES,640,7,La Dreta De L'eixample,Dreta de l'Eixample,Q1904302,https://www.wikidata.org/wiki/Q1904302,2,Eixample,Q64124,https://www.wikidata.org/wiki/Q64124,Eixample,8007,41.38993,2.16937,"41.38993,2.16937",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿99400604213,Discoteca Pub Dixit 724,Bars I Pubs Musicals|Discoteques,CARRER,PALLARS,115,66,El Parc I La Llacuna Del Poblenou,El Parc i la Llacuna del Poblenou,Q3294440,https://www.wikidata.org/wiki/Q3294440,10,Sant Martí,Q250935,https://www.wikidata.org/wiki/Q250935,Sant Martí,8018,41.39701,2.19199,"41.39701,2.19199",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿75990490801,Bar Musical La Concha,Bars I Pubs Musicals,CARRER,GUÀRDIA,14,1,El Raval,El Raval,Q1758503,https://www.wikidata.org/wiki/Q1758503,1,Ciutat Vella,Q941385,https://www.wikidata.org/wiki/Q941385,Ciutat Vella,8001,41.37769,2.17419,"41.37769,2.17419",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿75990145637,Bar Musical London Bar,Bars I Pubs Musicals,CARRER,NOU DE LA RAMBLA,34,1,El Raval,El Raval,Q1758503,https://www.wikidata.org/wiki/Q1758503,1,Ciutat Vella,Q941385,https://www.wikidata.org/wiki/Q941385,Ciutat Vella,8001,41.37814,2.17318,"41.37814,2.17318",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿99400676456,Bar Musical Sala Taro,Bars I Pubs Musicals,CARRER,DE ROSSEND ARÚS,9,18,Sants,Sants-Badal,Q3596096,https://www.wikidata.org/wiki/Q3596096,3,Sants-Montjuïc,Q753075,https://www.wikidata.org/wiki/Q753075,Sants-Montjuïc,8014,41.37367,2.13740,"41.37367,2.13740",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿75990127095,Discoteca The Sutton Club Barcelona,Discoteques,CARRER,TUSET,13,26,Sant Gervasi - Galvany,Sant Gervasi-Galvany,Q3389521,https://www.wikidata.org/wiki/Q3389521,5,Sarrià-Sant Gervasi,Q1765582,https://www.wikidata.org/wiki/Q1765582,Sarrià-sant Gervasi,8006,41.39601,2.15171,"41.39601,2.15171",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿75990176444,Bar Musical New Fizz Barcelona,Bars I Pubs Musicals|Cocteleries|Xampanyeries,,BALMES,83,8,L'antiga Esquerra De L'eixample,L'Antiga Esquerra de l'Eixample,Q3291762,https://www.wikidata.org/wiki/Q3291762,2,Eixample,Q64124,https://www.wikidata.org/wiki/Q64124,Eixample,8008,41.39102,2.16023,"41.39102,2.16023",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿75990356127,Discoteca Distrito Diagonal,Bars I Pubs Musicals|Discoteques,AVINGUDA,DIAGONAL,442,7,La Dreta De L'eixample,Dreta de l'Eixample,Q1904302,https://www.wikidata.org/wiki/Q1904302,2,Eixample,Q64124,https://www.wikidata.org/wiki/Q64124,Eixample,8037,41.39708,2.16072,"41.39708,2.16072",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿75990410263,Bar Musical Dow Jones,Bars I Pubs Musicals,,BRUC,97,7,La Dreta De L'eixample,Dreta de l'Eixample,Q1904302,https://www.wikidata.org/wiki/Q1904302,2,Eixample,Q64124,https://www.wikidata.org/wiki/Q64124,Eixample,8009,41.39557,2.16773,"41.39557,2.16773",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿92086017325,Discoteca Boulevard Culture Club,Discoteques,CARRER,LA RAMBLA,27,1,El Raval,El Raval,Q1758503,https://www.wikidata.org/wiki/Q1758503,1,Ciutat Vella,Q941385,https://www.wikidata.org/wiki/Q941385,Ciutat Vella,8002,41.37871,2.17527,"41.37871,2.17527",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿98289134934,Discoteca Undead Dark Club,Discoteques,CARRER,VIOLANT HONGRIA REINA ARAGÓ,128,18,Sants,Sants-Badal,Q3596096,https://www.wikidata.org/wiki/Q3596096,3,Sants-Montjuïc,Q753075,https://www.wikidata.org/wiki/Q753075,Sants-Montjuïc,8028,41.37988,2.13333,"41.37988,2.13333",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿75990469788,Tablao Flamenco Cordobés,Tablaos Flamencs|Restaurants,CARRER,LA RAMBLA,35,1,El Raval,El Raval,Q1758503,https://www.wikidata.org/wiki/Q1758503,1,Ciutat Vella,Q941385,https://www.wikidata.org/wiki/Q941385,Ciutat Vella,8002,41.37899,2.17464,"41.37899,2.17464",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿99350182951,Discoteca Bachata Dance Club,Discoteques,CARRER,CASANOVA,171,8,L'antiga Esquerra De L'eixample,L'Antiga Esquerra de l'Eixample,Q3291762,https://www.wikidata.org/wiki/Q3291762,2,Eixample,Q64124,https://www.wikidata.org/wiki/Q64124,Eixample,8036,41.39189,2.15005,"41.39189,2.15005",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿99400069768,Bar Musical Gran Bodega Saltó,Bars I Pubs Musicals,CARRER,BLESA,36,11,El Poble-sec,El Poble-sec,Q980253,https://www.wikidata.org/wiki/Q980253,3,Sants-Montjuïc,Q753075,https://www.wikidata.org/wiki/Q753075,Sants-Montjuïc,8004,41.37276,2.16717,"41.37276,2.16717",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿99111164534,Discoteca New Kimbara,Discoteques,,TAJO,35,43,Horta,Hort,Q15225338,https://www.wikidata.org/wiki/Q15225338,7,Horta-Guinardó,Q1771488,https://www.wikidata.org/wiki/Q1771488,Horta-Guinardó,8031,41.42957,2.16240,"41.42957,2.16240",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿75990099622,Virreina Bar,Bars I Pubs Musicals,PLAÇA,VIRREINA,1,31,La Vila De Gràcia,Vila de Gràcia,Q2741611,https://www.wikidata.org/wiki/Q2741611,6,Gràcia,Q852697,https://www.wikidata.org/wiki/Q852697,Gràcia,8024,41.40496,2.15759,"41.40496,2.15759",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿75990489733,Restaurant Xampanyeria Xampú Xampany,Cocteleries|Xampanyeries|Restaurants,,G.V. CORTS CATALANES,702,7,La Dreta De L'eixample,Dreta de l'Eixample,Q1904302,https://www.wikidata.org/wiki/Q1904302,2,Eixample,Q64124,https://www.wikidata.org/wiki/Q64124,Eixample,8010,41.39370,2.17439,"41.39370,2.17439",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿99400069053,Bar Tequila Bom Bom,Bars I Pubs Musicals,CARRER,NOU DE LA RAMBLA,103,1,El Raval,El Raval,Q1758503,https://www.wikidata.org/wiki/Q1758503,1,Ciutat Vella,Q941385,https://www.wikidata.org/wiki/Q941385,Ciutat Vella,8001,41.37544,2.17055,"41.37544,2.17055",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿97338091450,Discoteca Costa Breve,Discoteques,,ARIBAU,230,26,Sant Gervasi - Galvany,Sant Gervasi-Galvany,Q3389521,https://www.wikidata.org/wiki/Q3389521,5,Sarrià-Sant Gervasi,Q1765582,https://www.wikidata.org/wiki/Q1765582,Sarrià-sant Gervasi,8006,41.39555,2.15008,"41.39555,2.15008",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿75990363427,Discoteca Nick,Discoteques|Karaokes,AVINGUDA,MADRID,160,18,Sants,Sants-Badal,Q3596096,https://www.wikidata.org/wiki/Q3596096,3,Sants-Montjuïc,Q753075,https://www.wikidata.org/wiki/Q753075,Sants-Montjuïc,8028,41.38028,2.13119,"41.38028,2.13119",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿96127115035,Associació Cultural Heliogàbal,Bars I Pubs Musicals,CARRER,RAMÓN Y CAJAL,80,31,La Vila De Gràcia,Vila de Gràcia,Q2741611,https://www.wikidata.org/wiki/Q2741611,6,Gràcia,Q852697,https://www.wikidata.org/wiki/Q852697,Gràcia,8012,41.40353,2.16023,"41.40353,2.16023",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿75990348460,Restaurant Cocteleria Belvedere,Cocteleries|Xampanyeries|Restaurants,,PTGE MERCADER,3,7,La Dreta De L'eixample,Dreta de l'Eixample,Q1904302,https://www.wikidata.org/wiki/Q1904302,2,Eixample,Q64124,https://www.wikidata.org/wiki/Q64124,Eixample,8008,41.39286,2.15951,"41.39286,2.15951",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿92086024565,Bar Pub K.M.,Bars I Pubs Musicals,CARRER,ALCOLEA,100,18,Sants,Sants-Badal,Q3596096,https://www.wikidata.org/wiki/Q3596096,3,Sants-Montjuïc,Q753075,https://www.wikidata.org/wiki/Q753075,Sants-Montjuïc,8014,41.37977,2.13511,"41.37977,2.13511",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿99400084667,Discoteca Restaurant Japonès Shôko,Bars I Pubs Musicals|Discoteques|Restaurants,PASSEIG,MARÍTIM DE LA BARCELONETA - ORIOL BOHIGAS,36,3,La Barceloneta,La Barceloneta,Q377070,https://www.wikidata.org/wiki/Q377070,1,Ciutat Vella,Q941385,https://www.wikidata.org/wiki/Q941385,Ciutat Vella,8003,41.38346,2.19523,"41.38346,2.19523",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿75990341591,Bar Musical Jazzpetit,Bars I Pubs Musicals,CARRER,PROVENÇA,181,8,L'antiga Esquerra De L'eixample,L'Antiga Esquerra de l'Eixample,Q3291762,https://www.wikidata.org/wiki/Q3291762,2,Eixample,Q64124,https://www.wikidata.org/wiki/Q64124,Eixample,8036,41.39103,2.15639,"41.39103,2.15639",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿99400050261,Bar Musical Ginger,Bars I Pubs Musicals,CARRER,PALMA DE SANT JUST,1,2,El Barri Gòtic,Gothic Quarter,Q17154,https://www.wikidata.org/wiki/Q17154,1,Ciutat Vella,Q941385,https://www.wikidata.org/wiki/Q941385,Ciutat Vella,8002,41.38285,2.17855,"41.38285,2.17855",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿75990279814,Bar Musical The Daily Telegraph,Bars I Pubs Musicals,CARRER,PAU CLARIS,139,7,La Dreta De L'eixample,Dreta de l'Eixample,Q1904302,https://www.wikidata.org/wiki/Q1904302,2,Eixample,Q64124,https://www.wikidata.org/wiki/Q64124,Eixample,8009,41.39365,2.16575,"41.39365,2.16575",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿96292161332,Bar Musical Terra,Bars I Pubs Musicals,PLAÇA,VIRREINA,5,31,La Vila De Gràcia,Vila de Gràcia,Q2741611,https://www.wikidata.org/wiki/Q2741611,6,Gràcia,Q852697,https://www.wikidata.org/wiki/Q852697,Gràcia,8024,41.40488,2.15701,"41.40488,2.15701",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿75990163301,Bar Musical Pastís,Bars I Pubs Musicals,,SANTA MÒNICA,4,1,El Raval,El Raval,Q1758503,https://www.wikidata.org/wiki/Q1758503,1,Ciutat Vella,Q941385,https://www.wikidata.org/wiki/Q941385,Ciutat Vella,8001,41.37736,2.17515,"41.37736,2.17515",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿75990691308,Bar Cafeteria Cafè D'annunzio,Cocteleries|Xampanyeries,PLAÇA,VICENÇ MARTORELL,5,1,El Raval,El Raval,Q1758503,https://www.wikidata.org/wiki/Q1758503,1,Ciutat Vella,Q941385,https://www.wikidata.org/wiki/Q941385,Ciutat Vella,8001,41.38440,2.16882,"41.38440,2.16882",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿99400182423,Bar Restaurant Café San Telmo,Cocteleries|Xampanyeries|Restaurants,CARRER,BUENOS AIRES,60,8,L'antiga Esquerra De L'eixample,L'Antiga Esquerra de l'Eixample,Q3291762,https://www.wikidata.org/wiki/Q3291762,2,Eixample,Q64124,https://www.wikidata.org/wiki/Q64124,Eixample,8036,41.39339,2.14856,"41.39339,2.14856",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿99400040582,Bar Restaurant Kasparo,Bars I Pubs Musicals,PLAÇA,VICENÇ MARTORELL,4,1,El Raval,El Raval,Q1758503,https://www.wikidata.org/wiki/Q1758503,1,Ciutat Vella,Q941385,https://www.wikidata.org/wiki/Q941385,Ciutat Vella,8001,41.38447,2.16897,"41.38447,2.16897",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿75990415247,Bar Musical Karaoke A Viva Voz *rocafort,Bars I Pubs Musicals|Karaokes,,ROCAFORT,187,9,La Nova Esquerra De L'eixample,La Nova Esquerra de l'Eixample,Q1026658,https://www.wikidata.org/wiki/Q1026658,2,Eixample,Q64124,https://www.wikidata.org/wiki/Q64124,Eixample,8029,41.38327,2.14789,"41.38327,2.14789",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿75990670265,Cerveseria The Fastnet Irish Pub,Bars I Pubs Musicals,PASSEIG,JOAN BORBÓ COMTE BARCELONA,22,3,La Barceloneta,La Barceloneta,Q377070,https://www.wikidata.org/wiki/Q377070,1,Ciutat Vella,Q941385,https://www.wikidata.org/wiki/Q941385,Ciutat Vella,8003,41.37959,2.18782,"41.37959,2.18782",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿99400096823,Bar Cocteleria 14 De La Rosa,Cocteleries|Xampanyeries,CARRER,MARTÍNEZ DE LA ROSA,14,31,La Vila De Gràcia,Vila de Gràcia,Q2741611,https://www.wikidata.org/wiki/Q2741611,6,Gràcia,Q852697,https://www.wikidata.org/wiki/Q852697,Gràcia,8012,41.39934,2.15974,"41.39934,2.15974",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿75990210543,Cocteleria Stinger,Cocteleries|Xampanyeries,CARRER,CÒRSEGA,340,7,La Dreta De L'eixample,Dreta de l'Eixample,Q1904302,https://www.wikidata.org/wiki/Q1904302,2,Eixample,Q64124,https://www.wikidata.org/wiki/Q64124,Eixample,8037,41.39772,2.16108,"41.39772,2.16108",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿99400576029,The Palace Bar,Bars I Pubs Musicals,CARRER,CALÀBRIA,292,9,La Nova Esquerra De L'eixample,La Nova Esquerra de l'Eixample,Q1026658,https://www.wikidata.org/wiki/Q1026658,2,Eixample,Q64124,https://www.wikidata.org/wiki/Q64124,Eixample,8029,41.38854,2.14353,"41.38854,2.14353",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿92086026825,Cocteleria Sucu Sucu,Cocteleries|Xampanyeries,CARRER,PARÍS,150,8,L'antiga Esquerra De L'eixample,L'Antiga Esquerra de l'Eixample,Q3291762,https://www.wikidata.org/wiki/Q3291762,2,Eixample,Q64124,https://www.wikidata.org/wiki/Q64124,Eixample,8036,41.39176,2.15092,"41.39176,2.15092",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿95188195803,Bar Bobby's Free,Bars I Pubs Musicals,,PAU CLARIS,85,7,La Dreta De L'eixample,Dreta de l'Eixample,Q1904302,https://www.wikidata.org/wiki/Q1904302,2,Eixample,Q64124,https://www.wikidata.org/wiki/Q64124,Eixample,8010,41.38992,2.17069,"41.38992,2.17069",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿99400632797,White Shisha Lounge,Discoteques,CARRER,DOCTOR TRUETA,218,68,El Poblenou,El Poblenou,Q1404773,https://www.wikidata.org/wiki/Q1404773,10,Sant Martí,Q250935,https://www.wikidata.org/wiki/Q250935,Sant Martí,8005,41.39863,2.20370,"41.39863,2.20370",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿98335121727,Discoteca Antilla Salsa Barcelona,Cocteleries|Discoteques|Xampanyeries,,ARAGÓ,141,9,La Nova Esquerra De L'eixample,La Nova Esquerra de l'Eixample,Q1026658,https://www.wikidata.org/wiki/Q1026658,2,Eixample,Q64124,https://www.wikidata.org/wiki/Q64124,Eixample,8015,41.38459,2.15461,"41.38459,2.15461",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿99400592642,Bar Musical Ende,Bars I Pubs Musicals,CARRER,CASANOVA,210,8,L'antiga Esquerra De L'eixample,L'Antiga Esquerra de l'Eixample,Q3291762,https://www.wikidata.org/wiki/Q3291762,2,Eixample,Q64124,https://www.wikidata.org/wiki/Q64124,Eixample,8036,41.39194,2.15035,"41.39194,2.15035",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿99400557452,Restaurant Cocteleria Ajoblanco,Cocteleries|Xampanyeries|Restaurants,CARRER,TUSET,20,26,Sant Gervasi - Galvany,Sant Gervasi-Galvany,Q3389521,https://www.wikidata.org/wiki/Q3389521,5,Sarrià-Sant Gervasi,Q1765582,https://www.wikidata.org/wiki/Q1765582,Sarrià-sant Gervasi,8006,41.39601,2.15210,"41.39601,2.15210",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿75990481637,Bar Restaurant Menta,Karaokes|Restaurants,CARRER,CASP,171,5,El Fort Pienc,Fort Pienc,Q2107762,https://www.wikidata.org/wiki/Q2107762,2,Eixample,Q64124,https://www.wikidata.org/wiki/Q64124,Eixample,8013,41.39902,2.18337,"41.39902,2.18337",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿75990121097,Bar Musical Woody,Bars I Pubs Musicals|Cocteleries|Xampanyeries,PLAÇA,SOL,7,31,La Vila De Gràcia,Vila de Gràcia,Q2741611,https://www.wikidata.org/wiki/Q2741611,6,Gràcia,Q852697,https://www.wikidata.org/wiki/Q852697,Gràcia,8012,41.40178,2.15699,"41.40178,2.15699",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿75990017884,Restaurant Season Tapas,Cocteleries|Xampanyeries|Restaurants,CARRER,ARIBAU,125,8,L'antiga Esquerra De L'eixample,L'Antiga Esquerra de l'Eixample,Q3291762,https://www.wikidata.org/wiki/Q3291762,2,Eixample,Q64124,https://www.wikidata.org/wiki/Q64124,Eixample,8036,41.39137,2.15526,"41.39137,2.15526",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿99400628265,Bar Musical Sinestesia,Bars I Pubs Musicals,CARRER,SANTA CATERINA,52,18,Sants,Sants-Badal,Q3596096,https://www.wikidata.org/wiki/Q3596096,3,Sants-Montjuïc,Q753075,https://www.wikidata.org/wiki/Q753075,Sants-Montjuïc,8014,41.37962,2.13604,"41.37962,2.13604",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
﻿99400628364,Bar Musical Brujas,Bars I Pubs Musicals,CARRER,MASCARÓ,58,35,El Guinardó,El Guinardó,Q3045547,https://www.wikidata.org/wiki/Q3045547,7,Horta-Guinardó,Q1771488,https://www.wikidata.org/wiki/Q1771488,Horta-Guinardó,8032,41.42258,2.17348,"41.42258,2.17348",Barcelona,Barcelona,Q1492,https://www.wikidata.org/wiki/Q1492
